Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),136000.0,48.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),168000.0,28.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),138000.0,30.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),130000.0,25.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",1417000.0,3.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),160000.0,33.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),647000.0,36.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),80000.0,32.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),627000.0,10.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),123000.0,35.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)",13000.0,(H)
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)",1960000.0,4.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",102000.0,14.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)",519000.0,16.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)",31000.0,37.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)",115000.0,16.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",646000.0,48.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)",67000.0,42.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)",214000.0,46.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",590000.0,8.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)",36000.0,47.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000 TO 4,999 $)",1259000.0,9.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (10,000 TO 24,999 $)",1117000.0,26.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (25,000 OR MORE $)",431000.0,0.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (25,000 TO 49,999 $)",254000.0,0.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (5,000 TO 9,999 $)",882000.0,9.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (50,000 OR MORE $)",177000.0,0.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",EXPENSE,EXPENSE: (500 TO 999 $),297000.0,14.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",EXPENSE,EXPENSE: (LESS THAN 500 $),310000.0,23.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",13000.0,(H)
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",1958000.0,4.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",105000.0,14.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",562000.0,15.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",31000.0,36.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",118000.0,18.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",602000.0,50.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",67000.0,42.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",219000.0,41.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",582000.0,8.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",37000.0,46.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),1030000.0,26.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),182000.0,30.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),3265000.0,4.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),946000.0,6.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),641000.0,14.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),237000.0,23.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),118000.0,25.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),411000.0,69.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),411000.0,69.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),176000.0,48.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),46000.0,31.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),1678000.0,6.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),5000.0,(H)
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),14000.0,(H)
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),4000.0,23.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),21000.0,8.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,4295000.0,5.3
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.299,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.43,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,262.0,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.75,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.1,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,GRAPES,"GRAPES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,466.0,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,GRAPES,"GRAPES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,2350.0,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,GRAPES,"GRAPES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,460.0,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,185.0,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,176.0,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,231.0,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,34.2,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, RETAIL - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,56.7,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,48.7,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,26.4,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.4,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.51,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.6,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.05,
SURVEY,2024,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.05,
SURVEY,2024,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FIBER - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2024,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FLORAL - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,37.4,
SURVEY,2024,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, UNDER PROTECTION, UTILIZED, FLORAL - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,481.0,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.304,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.43,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,300.0,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.0,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHERRIES,"CHERRIES, TART - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHERRIES,"CHERRIES, TART, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHERRIES,"CHERRIES, TART, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.18,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,182.0,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,167.0,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,237.0,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,35.4,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, RETAIL - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,54.1,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,43.4,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,27.6,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.5,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.63,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.5,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.7,
SURVEY,2023,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.7,
SURVEY,2023,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FIBER - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2023,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FLORAL - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,8.21,
SURVEY,2023,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, UNDER PROTECTION, UTILIZED, FLORAL - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.233,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.31,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,316.0,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.9,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHERRIES,"CHERRIES, TART - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHERRIES,"CHERRIES, TART, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHERRIES,"CHERRIES, TART, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.62,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,182.0,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,159.0,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,243.0,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,37.5,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, RETAIL - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,53.0,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,43.6,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / GALLON",TOTAL,NOT SPECIFIED,29.4,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.67,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.48,
SURVEY,2022,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.4,
